1	975	41	131
2	936	677	505
3	455	357	796
4	871	978	357
5	76	766	794
6	163	705	946
7	430	887	239
8	464	411	827
9	673	256	96
10	209	865	116
11	257	100	407
12	407	305	264
13	397	876	478
14	596	682	606
15	772	243	882
16	210	579	354
17	77	165	770
18	7	493	315
19	456	525	652
20	994	884	50
21	423	233	133
22	284	226	257
23	391	300	392
24	198	616	921
25	631	585	806
26	50	986	885
27	972	692	631
28	327	198	52
29	513	422	501
30	113	73	289
31	150	207	154
32	571	159	11
33	501	109	163
34	369	994	166
35	386	848	812
36	225	869	933
37	77	540	812
38	207	293	638
39	435	500	598
40	412	77	382
41	127	278	72
42	77	100	493
43	152	427	398
44	297	561	242
45	558	97	409
46	195	25	848
47	304	959	599
48	267	687	148
49	256	854	190
50	345	906	459
51	148	160	757
52	436	491	352
53	845	808	406
54	636	591	819
55	764	180	593
56	862	149	148
57	222	154	88
58	387	671	480
59	203	664	958
60	279	448	568
61	855	775	435
62	822	671	561
63	596	718	134
64	57	803	220
65	262	189	320
66	432	315	47
67	167	18	472
68	272	62	793
69	481	482	388
70	684	895	89
71	923	452	37
72	489	457	90
73	288	980	450
74	434	519	168
75	832	353	227
76	368	877	254
77	693	811	961
78	408	622	124
79	469	303	570
80	775	743	98
81	678	943	765
82	695	44	74
83	280	356	313
84	143	337	19
85	130	606	902
