1	988	588	95
2	148	296	966
3	555	354	380
4	713	786	472
5	431	83	472
6	31	633	713
7	956	333	805
8	336	267	124
9	357	744	257
10	779	304	184
11	781	850	271
12	875	54	835
13	723	898	919
14	648	107	954
15	541	571	985
16	247	20	52
17	867	596	174
18	526	797	190
19	239	614	716
20	409	591	452
21	776	73	298
22	593	705	279
23	179	465	709
24	609	227	33
25	894	873	494
26	414	228	353
27	333	566	839
28	144	159	422
29	206	538	123
30	349	678	389
31	382	907	715
32	805	705	931
33	606	543	14
34	859	817	864
35	860	197	886
36	181	95	160
37	128	172	70
38	99	190	90
39	197	661	612
40	893	587	807
41	890	586	576
42	4	369	91
43	437	740	777
44	206	197	300
45	456	410	479
46	626	599	257
47	567	248	119
48	671	771	946
49	162	618	359
50	945	177	602
51	306	151	966
52	228	332	539
53	331	180	13
54	854	618	638
55	472	613	31
56	937	199	769
57	233	155	673
58	30	308	272
59	909	23	37
60	671	199	507
61	893	871	370
62	617	80	733
63	246	102	269
64	778	701	957
65	930	694	853
66	750	391	505
67	561	29	126
68	959	150	859
69	114	299	575
70	886	51	745
71	8	523	866
72	22	197	6
73	118	736	829
74	289	954	756
75	455	717	88
76	496	575	496
77	706	198	175
78	631	621	456
79	182	198	921
80	268	506	301
81	14	443	683
82	178	695	730
83	677	465	389
84	960	631	880
85	118	109	680
