1	38	403	484
2	90	849	874
3	529	606	880
4	350	116	888
5	85	130	563
6	766	652	8
7	789	724	40
8	849	20	831
9	885	1000	848
10	957	102	220
11	503	312	720
12	883	511	145
13	598	101	131
14	419	760	651
15	97	151	410
16	763	778	752
17	618	495	680
18	481	222	551
19	449	711	578
20	544	510	658
21	713	713	653
22	175	589	347
23	797	662	982
24	42	760	257
25	578	884	973
26	81	641	264
27	371	227	20
28	535	926	566
29	990	172	221
30	645	642	590
31	526	508	603
32	631	201	1
33	55	625	146
34	551	929	974
35	508	461	878
36	825	712	189
37	651	128	212
38	86	226	769
39	124	273	381
40	359	280	305
41	722	418	327
42	802	307	200
43	951	913	953
44	857	440	535
45	729	398	251
46	32	411	525
47	17	165	535
48	719	976	400
49	898	655	351
50	447	159	52
51	754	169	383
52	808	858	988
53	605	696	848
54	570	527	868
55	469	712	634
56	720	453	85
57	599	587	970
58	567	501	453
59	754	8	623
60	899	63	992
61	462	847	553
62	945	582	220
63	689	51	177
64	207	475	683
65	332	824	849
66	285	988	991
67	135	801	478
68	432	609	647
69	474	189	52
70	973	626	8
71	915	706	250
72	202	870	691
73	988	968	874
74	643	318	777
75	171	81	286
76	460	433	560
77	267	558	241
78	3	490	539
79	777	11	571
80	933	157	579
81	807	453	988
82	589	525	589
83	391	144	174
84	731	525	53
85	608	143	409
