1	127	675	346
2	940	24	123
3	469	92	539
4	128	909	237
5	801	581	500
6	198	855	216
7	716	148	429
8	775	474	985
9	314	483	457
10	908	368	350
11	646	872	484
12	637	46	382
13	624	437	240
14	608	64	483
15	543	736	572
16	659	851	894
17	235	639	175
18	411	389	476
19	853	373	66
20	780	924	364
21	939	392	991
22	595	281	806
23	729	841	489
24	299	350	388
25	26	841	462
26	110	280	283
27	63	539	107
28	278	111	644
29	757	636	890
30	520	516	652
31	487	438	899
32	535	718	997
33	804	309	193
34	74	520	898
35	613	456	841
36	874	266	58
37	771	746	555
38	99	11	751
39	492	750	269
40	955	3	697
41	2	878	474
42	801	913	801
43	969	542	445
44	887	115	70
45	643	741	263
46	830	403	417
47	196	487	281
48	380	928	776
49	223	312	949
50	95	48	563
51	613	630	969
52	513	979	655
53	606	653	609
54	85	11	404
55	249	63	187
56	199	544	352
57	742	758	979
58	156	747	285
59	546	216	642
60	900	65	560
61	707	232	240
62	640	373	720
63	792	132	101
64	43	196	172
65	566	239	757
66	360	356	394
67	559	136	361
68	926	760	134
69	718	658	163
70	128	950	604
71	384	339	551
72	138	432	979
73	515	771	932
74	392	976	318
75	951	589	150
76	452	99	715
77	14	737	831
78	882	545	40
79	850	309	426
80	603	952	899
81	989	352	718
82	72	297	610
83	807	646	981
84	892	625	727
85	350	769	945
