1	79	288	851
2	813	876	267
3	47	186	898
4	241	691	812
5	674	534	623
6	362	809	916
7	475	47	293
8	864	900	972
9	547	664	537
10	385	373	633
11	927	54	675
12	505	81	995
13	50	213	348
14	613	132	682
15	421	228	681
16	154	525	758
17	321	617	362
18	830	893	8
19	273	229	307
20	338	745	924
21	828	326	921
22	790	177	652
23	536	314	622
24	632	398	818
25	381	492	793
26	819	674	29
27	762	649	403
28	107	973	105
29	856	535	545
30	639	583	351
31	295	327	970
32	664	577	233
33	970	29	245
34	17	874	312
35	733	27	639
36	863	897	256
37	910	390	714
38	639	408	409
39	342	868	790
40	583	518	85
41	806	289	951
42	840	693	233
43	203	318	10
44	104	285	906
45	421	374	271
46	714	497	299
47	11	488	690
48	66	295	138
49	908	138	143
50	844	226	881
51	112	93	265
52	836	508	983
53	642	932	596
54	669	347	937
55	81	173	303
56	550	70	264
57	138	186	433
58	244	758	159
59	12	799	465
60	816	101	426
61	625	874	175
62	329	190	276
63	386	535	496
64	114	792	996
65	777	902	927
66	116	314	659
67	736	596	789
68	195	638	753
69	995	660	465
70	831	942	725
71	405	284	681
72	179	932	905
73	974	939	468
74	857	99	578
75	555	739	530
76	274	567	381
77	862	467	257
78	682	225	589
79	179	326	475
80	340	631	194
81	72	709	525
82	80	29	696
83	860	973	802
84	674	419	17
85	472	46	56
