1	580	892	926
2	402	276	669
3	438	369	669
4	940	228	907
5	45	689	743
6	55	990	70
7	121	566	467
8	196	379	407
9	688	775	814
10	956	770	274
11	585	138	973
12	905	118	285
13	772	645	513
14	149	466	230
15	933	164	705
16	861	1000	990
17	956	736	773
18	579	396	280
19	411	224	936
20	848	661	432
21	530	590	936
22	615	110	982
23	446	922	268
24	952	514	958
25	639	208	281
26	466	284	126
27	453	632	867
28	695	793	421
29	433	783	485
30	402	772	680
31	212	766	128
32	602	787	993
33	844	671	995
34	271	490	205
35	905	982	312
36	225	264	576
37	729	214	13
38	187	723	228
39	299	378	85
40	554	939	955
41	616	568	312
42	969	844	497
43	341	465	283
44	355	458	62
45	192	486	951
46	643	58	260
47	62	976	689
48	935	517	651
49	941	600	950
50	760	529	146
51	437	570	594
52	392	624	861
53	405	339	587
54	757	897	570
55	12	134	893
56	560	696	737
57	229	646	27
58	299	877	611
59	664	393	662
60	825	94	294
61	600	439	517
62	614	629	509
63	774	969	101
64	267	499	433
65	708	527	667
66	47	457	50
67	527	78	48
68	537	700	937
69	760	870	505
70	379	93	580
71	320	259	760
72	15	61	152
73	163	86	395
74	825	324	831
75	20	837	601
76	174	630	816
77	962	309	742
78	19	729	480
79	216	992	235
80	884	200	621
81	68	584	955
82	474	219	390
83	313	252	617
84	279	365	289
85	112	806	230
