1	846	22	182
2	581	550	921
3	727	167	763
4	418	849	425
5	254	470	57
6	807	434	921
7	714	500	93
8	993	813	520
9	684	869	472
10	909	859	337
11	440	882	912
12	86	259	605
13	752	386	985
14	610	21	863
15	547	684	535
16	506	573	539
17	927	903	681
18	233	809	785
19	716	818	556
20	487	432	534
21	373	150	820
22	395	671	91
23	547	107	176
24	901	552	61
25	164	372	898
26	611	441	587
27	51	817	897
28	616	992	568
29	755	35	835
30	357	233	183
31	407	557	931
32	158	930	144
33	842	445	385
34	215	192	396
35	15	996	958
36	889	950	454
37	203	142	901
38	296	538	235
39	799	620	571
40	546	546	588
41	600	231	315
42	534	342	224
43	472	979	275
44	677	488	885
45	822	870	103
46	764	417	628
47	929	528	256
48	663	287	213
49	922	939	426
50	569	264	348
51	267	225	938
52	902	486	281
53	394	57	13
54	274	10	472
55	660	95	53
56	940	458	509
57	166	284	566
58	893	350	469
59	327	31	789
60	446	695	976
61	802	791	34
62	26	364	871
63	310	330	567
64	631	77	543
65	328	565	854
66	936	467	747
67	996	92	188
68	111	710	496
69	400	441	925
70	844	60	929
71	682	686	116
72	190	187	997
73	43	775	445
74	49	728	497
75	740	735	184
76	249	90	687
77	908	386	646
78	386	127	996
79	193	337	250
80	529	115	662
81	835	342	75
82	931	66	844
83	527	829	818
84	734	82	894
85	230	111	983
