1	766	582	150
2	426	187	807
3	993	985	423
4	698	674	727
5	497	259	19
6	525	104	931
7	11	784	44
8	272	937	80
9	793	637	987
10	196	191	324
11	915	183	458
12	857	575	116
13	367	613	117
14	911	275	887
15	799	823	590
16	147	26	166
17	590	191	38
18	320	798	529
19	417	389	513
20	948	426	116
21	969	672	304
22	637	772	155
23	159	60	331
24	627	169	284
25	112	485	370
26	854	754	385
27	757	340	46
28	792	340	850
29	571	60	756
30	92	871	920
31	878	853	401
32	679	367	253
33	788	919	695
34	451	377	456
35	392	990	630
36	154	176	392
37	404	71	877
38	540	996	403
39	896	376	502
40	389	190	639
41	398	588	490
42	118	889	701
43	882	343	885
44	355	145	90
45	188	229	525
46	735	295	144
47	119	654	27
48	677	933	871
49	263	941	536
50	350	70	745
51	797	937	205
52	397	815	696
53	589	524	223
54	960	393	856
55	473	308	885
56	121	982	350
57	310	901	433
58	824	507	329
59	839	568	459
60	161	176	688
61	627	145	118
62	825	637	145
63	124	231	827
64	709	654	144
65	959	170	574
66	230	888	313
67	493	378	61
68	15	480	813
69	334	445	585
70	426	335	470
71	228	304	603
72	887	119	169
73	320	743	904
74	535	440	994
75	971	499	323
76	411	973	873
77	629	432	784
78	299	891	29
79	257	378	449
80	385	473	356
81	289	940	60
82	702	360	3
83	381	354	592
84	533	461	754
85	159	484	162
