1	609	470	495
2	239	81	373
3	852	883	958
4	282	6	424
5	456	215	142
6	208	733	24
7	107	130	712
8	717	128	169
9	887	440	905
10	191	776	165
11	698	166	603
12	790	234	127
13	980	937	674
14	880	259	637
15	476	272	356
16	92	267	851
17	910	419	648
18	300	538	812
19	732	988	227
20	65	740	810
21	186	256	338
22	810	502	788
23	18	871	538
24	105	356	629
25	625	391	480
26	729	1	329
27	550	184	990
28	893	642	594
29	244	255	13
30	565	512	400
31	168	727	449
32	685	616	810
33	71	486	218
34	1000	87	904
35	245	657	759
36	771	851	864
37	824	470	122
38	389	632	33
39	753	539	399
40	715	231	662
41	74	596	936
42	22	102	342
43	772	529	777
44	55	600	548
45	743	123	425
46	594	882	232
47	726	919	756
48	570	606	517
49	985	696	655
50	11	652	610
51	648	699	471
52	567	750	648
53	775	884	207
54	117	28	787
55	687	401	438
56	315	719	828
57	878	157	514
58	877	443	675
59	805	364	918
60	171	207	694
61	638	195	220
62	922	237	486
63	367	688	294
64	894	928	105
65	643	747	626
66	175	298	755
67	467	293	519
68	775	120	628
69	455	274	476
70	566	485	203
71	48	149	666
72	440	828	152
73	778	12	934
74	31	238	107
75	516	813	813
76	277	442	836
77	72	633	54
78	337	107	972
79	888	193	625
80	478	980	363
81	505	602	941
82	296	434	295
83	194	527	932
84	863	734	309
85	475	98	309
