1	752	163	662
2	68	807	139
3	276	824	427
4	613	227	969
5	711	797	780
6	121	954	158
7	129	865	449
8	654	659	216
9	742	278	188
10	564	462	470
11	361	71	207
12	151	592	233
13	76	562	18
14	138	400	941
15	619	649	6
16	893	98	861
17	280	448	685
18	836	879	573
19	430	992	942
20	974	629	462
21	638	709	752
22	558	577	522
23	619	831	961
24	836	486	388
25	386	796	27
26	496	56	969
27	308	859	822
28	168	491	51
29	64	787	544
30	992	743	69
31	962	771	245
32	940	434	165
33	668	393	695
34	470	988	636
35	809	266	802
36	278	200	769
37	116	892	46
38	2	896	49
39	274	214	493
40	362	700	99
41	78	931	515
42	830	394	753
43	817	749	736
44	701	169	46
45	973	502	22
46	862	707	935
47	694	908	486
48	58	583	74
49	559	448	331
50	558	601	337
51	376	193	352
52	261	818	5
53	495	823	113
54	532	75	385
55	846	182	280
56	41	167	769
57	962	128	877
58	168	393	303
59	124	981	194
60	752	124	108
61	934	115	401
62	977	103	565
63	222	551	798
64	357	265	351
65	573	437	637
66	231	824	201
67	368	522	979
68	328	829	931
69	857	599	468
70	541	891	221
71	579	145	517
72	732	601	754
73	783	576	851
74	168	693	659
75	418	991	312
76	194	110	598
77	597	161	8
78	660	897	194
79	375	276	109
80	136	523	966
81	991	164	39
82	947	778	936
83	987	184	919
84	597	200	502
85	815	635	865
