1	716	595	179
2	796	396	144
3	641	434	564
4	324	593	848
5	752	538	333
6	335	21	990
7	321	657	865
8	363	917	872
9	212	206	702
10	774	260	308
11	918	234	757
12	200	871	501
13	517	172	237
14	800	647	431
15	527	443	993
16	877	600	570
17	846	616	926
18	566	130	451
19	792	19	502
20	668	19	831
21	413	238	616
22	921	832	817
23	100	556	89
24	640	824	400
25	303	312	370
26	67	397	24
27	14	844	274
28	903	586	914
29	456	213	786
30	748	948	915
31	598	583	904
32	96	456	668
33	139	388	754
34	63	298	269
35	489	309	881
36	624	24	435
37	626	13	351
38	178	19	185
39	131	372	855
40	625	438	666
41	604	511	20
42	473	158	174
43	975	346	313
44	499	806	579
45	83	367	473
46	957	919	899
47	959	282	37
48	964	293	101
49	78	902	119
50	817	215	132
51	183	56	230
52	627	946	138
53	541	174	258
54	751	728	398
55	941	672	513
56	13	67	389
57	20	845	758
58	6	787	622
59	928	590	247
60	703	339	192
61	384	873	323
62	787	353	310
63	156	467	61
64	206	329	579
65	626	728	885
66	354	668	428
67	881	698	602
68	866	202	467
69	443	618	279
70	493	124	140
71	694	900	604
72	982	696	313
73	953	814	178
74	473	398	132
75	594	310	705
76	775	92	35
77	914	611	752
78	116	304	558
79	170	842	526
80	657	195	477
81	298	752	468
82	787	837	380
83	910	463	829
84	839	175	835
85	32	610	51
