1	131	991	124
2	670	320	253
3	237	770	822
4	965	774	703
5	264	985	511
6	114	392	181
7	442	645	531
8	865	970	420
9	31	650	608
10	380	756	601
11	796	25	953
12	660	663	345
13	106	259	960
14	49	366	329
15	988	890	997
16	326	919	875
17	324	201	962
18	525	817	570
19	763	834	796
20	923	415	414
21	381	723	498
22	938	363	901
23	425	715	563
24	237	747	287
25	263	821	461
26	955	275	143
27	927	117	710
28	401	217	367
29	532	849	860
30	757	2	50
31	803	744	256
32	506	20	590
33	500	261	672
34	223	67	641
35	182	296	710
36	889	254	101
37	721	935	378
38	931	417	492
39	578	590	562
40	6	507	830
41	51	921	412
42	943	335	175
43	602	283	402
44	658	960	35
45	702	239	77
46	333	985	920
47	753	342	616
48	935	199	488
49	313	992	77
50	523	563	882
51	374	364	35
52	605	922	725
53	376	282	786
54	309	570	884
55	415	778	372
56	21	338	700
57	492	616	853
58	531	967	230
59	485	284	579
60	926	756	368
61	436	983	210
62	50	733	173
63	321	714	494
64	902	552	34
65	355	691	87
66	998	263	224
67	411	990	894
68	818	447	966
69	142	642	103
70	981	607	21
71	247	495	43
72	183	505	632
73	230	494	108
74	707	961	683
75	977	100	813
76	212	708	72
77	121	299	704
78	872	614	239
79	683	371	395
80	48	311	219
81	677	404	601
82	311	94	376
83	658	248	539
84	674	454	666
85	642	737	6
