1	926	628	786
2	971	570	580
3	714	401	318
4	105	939	454
5	588	285	705
6	183	80	48
7	268	594	905
8	218	776	402
9	503	331	758
10	575	581	734
11	118	524	121
12	176	89	610
13	426	349	263
14	914	298	592
15	870	162	235
16	934	509	601
17	768	20	807
18	44	241	435
19	649	112	513
20	621	41	787
21	503	691	447
22	179	889	817
23	830	778	332
24	188	810	139
25	269	505	201
26	669	779	525
27	665	85	32
28	509	909	627
29	262	674	917
30	105	177	767
31	657	230	122
32	214	412	955
33	340	976	458
34	496	476	48
35	200	302	704
36	22	433	501
37	189	364	687
38	63	756	487
39	325	372	959
40	826	863	236
41	12	539	969
42	572	736	99
43	851	891	32
44	437	736	496
45	427	989	39
46	703	581	344
47	817	553	566
48	872	505	361
49	872	582	538
50	497	691	385
51	764	191	28
52	393	842	595
53	630	763	296
54	645	221	263
55	69	761	234
56	678	337	733
57	46	711	692
58	342	321	944
59	63	644	68
60	783	420	870
61	380	538	901
62	793	642	800
63	308	849	995
64	124	81	52
65	785	442	553
66	986	116	67
67	19	360	105
68	948	424	445
69	341	795	821
70	615	707	699
71	867	44	125
72	675	446	75
73	397	842	152
74	376	933	445
75	727	200	257
76	252	594	113
77	831	710	579
78	302	192	622
79	68	392	211
80	899	284	410
81	966	94	195
82	441	386	763
83	911	78	16
84	862	92	417
85	455	765	492
