1	99	592	352
2	885	122	198
3	253	424	683
4	82	23	570
5	579	549	216
6	258	805	970
7	608	580	68
8	373	974	334
9	557	453	763
10	761	944	561
11	139	112	191
12	879	765	604
13	861	812	532
14	838	483	536
15	128	862	784
16	773	227	39
17	191	85	34
18	429	908	637
19	900	960	476
20	929	823	633
21	686	156	576
22	152	800	403
23	489	957	856
24	976	363	642
25	510	5	894
26	60	948	882
27	800	804	237
28	803	537	814
29	133	430	587
30	358	580	278
31	414	685	105
32	90	353	135
33	220	535	104
34	700	812	469
35	413	275	940
36	945	488	236
37	836	415	293
38	196	48	221
39	518	56	484
40	86	858	511
41	37	400	200
42	708	622	860
43	281	793	588
44	757	802	765
45	559	320	951
46	455	564	199
47	31	401	367
48	183	106	715
49	920	915	624
50	164	61	965
51	558	896	706
52	620	29	577
53	355	271	457
54	440	516	746
55	818	119	80
56	119	524	360
57	650	711	759
58	553	243	559
59	54	633	136
60	893	260	507
61	536	697	311
62	3	22	810
63	544	243	826
64	861	8	416
65	551	796	987
66	645	892	557
67	414	515	468
68	713	838	945
69	702	963	10
70	214	414	37
71	752	470	945
72	658	69	37
73	991	216	159
74	555	889	254
75	286	649	527
76	715	932	99
77	351	629	31
78	442	810	703
79	727	595	547
80	437	648	500
81	436	926	915
82	461	428	647
83	52	814	558
84	669	762	174
85	161	387	384
