1	79	77	631
2	736	784	300
3	840	9	237
4	999	59	110
5	742	751	32
6	444	573	806
7	517	454	639
8	6	290	493
9	883	668	670
10	102	934	33
11	233	638	259
12	651	356	23
13	319	970	831
14	510	527	502
15	955	169	529
16	950	162	62
17	250	173	504
18	654	645	305
19	813	293	158
20	438	300	867
21	442	102	833
22	434	359	839
23	895	65	228
24	901	823	889
25	941	49	785
26	236	978	802
27	812	103	803
28	609	399	386
29	767	370	446
30	636	188	515
31	434	558	601
32	396	137	950
33	945	889	332
34	947	621	90
35	919	856	673
36	212	830	447
37	372	593	311
38	165	31	689
39	96	677	434
40	634	827	476
41	986	738	678
42	676	484	714
43	959	607	831
44	247	523	571
45	689	673	802
46	184	385	796
47	554	233	971
48	119	953	576
49	961	281	414
50	728	264	897
51	994	362	446
52	391	322	9
53	588	326	738
54	326	899	558
55	487	266	872
56	936	17	50
57	495	470	703
58	769	240	702
59	190	276	271
60	444	737	331
61	695	79	346
62	166	949	626
63	912	177	653
64	209	170	216
65	704	410	212
66	664	446	298
67	19	761	450
68	126	24	992
69	169	107	38
70	261	881	144
71	946	366	961
72	81	842	793
73	240	88	380
74	982	690	197
75	348	542	253
76	647	157	906
77	340	831	140
78	843	460	406
79	337	736	650
80	719	537	93
81	11	491	546
82	173	785	77
83	254	695	897
84	236	41	272
85	291	167	27
