1	517	746	392
2	426	359	555
3	183	115	601
4	990	597	511
5	496	858	588
6	869	183	641
7	32	400	95
8	238	30	337
9	796	936	950
10	340	297	596
11	950	403	763
12	684	552	733
13	530	141	262
14	512	339	832
15	349	307	297
16	45	552	800
17	770	87	108
18	951	154	906
19	363	748	472
20	891	779	784
21	546	459	378
22	756	617	736
23	149	174	712
24	647	782	51
25	949	308	982
26	697	174	456
27	369	626	136
28	88	508	575
29	273	913	107
30	136	799	756
31	125	154	545
32	700	387	162
33	428	681	871
34	327	135	840
35	97	651	672
36	775	670	293
37	924	368	379
38	546	157	398
39	106	113	935
40	432	55	475
41	90	818	705
42	559	167	573
43	901	254	680
44	540	245	658
45	337	989	886
46	543	909	913
47	207	631	622
48	592	694	724
49	488	147	185
50	485	658	624
51	190	92	964
52	795	434	394
53	481	123	570
54	446	753	862
55	234	312	673
56	184	95	497
57	931	431	818
58	385	293	543
59	685	936	140
60	334	392	258
61	6	850	78
62	628	898	305
63	650	49	809
64	458	473	782
65	537	437	627
66	128	747	574
67	754	108	198
68	744	59	974
69	61	651	676
70	149	438	71
71	160	98	457
72	520	234	981
73	900	297	574
74	536	440	25
75	502	648	5
76	228	433	232
77	872	194	769
78	289	831	516
79	370	645	783
80	596	689	733
81	661	357	673
82	365	930	64
83	695	482	797
84	587	96	96
85	459	390	624
