1	11	365	695
2	514	806	608
3	610	954	931
4	71	539	770
5	239	756	423
6	256	198	880
7	580	199	516
8	635	949	172
9	330	415	426
10	215	548	838
11	983	176	143
12	725	428	305
13	557	791	715
14	919	546	639
15	920	720	176
16	658	448	340
17	425	708	802
18	189	625	528
19	280	364	731
20	338	637	679
21	433	135	681
22	728	216	876
23	68	819	68
24	946	416	631
25	40	840	295
26	898	640	579
27	659	922	696
28	152	54	325
29	868	391	879
30	927	771	692
31	562	737	516
32	960	421	447
33	926	120	848
34	590	803	656
35	538	641	593
36	473	525	755
37	417	670	310
38	152	79	11
39	786	695	909
40	341	100	635
41	769	291	522
42	914	335	942
43	564	299	645
44	541	43	719
45	627	178	123
46	112	145	647
47	189	581	576
48	913	859	299
49	232	935	232
50	425	380	586
51	249	536	225
52	974	742	802
53	782	449	819
54	741	176	622
55	685	452	494
56	763	8	325
57	185	325	604
58	77	181	288
59	402	655	997
60	852	519	487
61	970	956	4
62	959	80	437
63	732	348	678
64	704	402	835
65	378	766	539
66	510	377	631
67	530	174	177
68	378	898	788
69	852	854	824
70	648	764	149
71	855	438	155
72	60	975	267
73	300	718	172
74	224	946	697
75	860	482	204
76	613	975	335
77	561	222	149
78	414	559	234
79	11	228	772
80	317	271	36
81	822	800	261
82	577	505	277
83	47	832	454
84	34	306	865
85	990	234	878
