1	552	842	876
2	374	383	11
3	530	91	131
4	914	907	379
5	491	123	404
6	153	744	432
7	927	742	752
8	898	459	684
9	996	174	448
10	730	997	718
11	84	834	678
12	835	537	142
13	112	272	338
14	104	262	388
15	722	376	890
16	830	532	421
17	603	358	800
18	206	671	431
19	938	876	338
20	164	507	307
21	988	943	624
22	603	712	861
23	935	219	942
24	434	424	145
25	402	320	908
26	241	501	612
27	761	414	458
28	999	531	991
29	129	163	815
30	611	333	249
31	309	998	165
32	210	22	356
33	215	318	513
34	818	433	799
35	19	114	215
36	839	244	678
37	938	279	779
38	139	536	785
39	559	287	860
40	742	404	697
41	380	246	535
42	415	302	754
43	715	534	235
44	120	725	570
45	464	114	385
46	332	608	833
47	12	657	396
48	698	825	999
49	281	304	553
50	359	129	244
51	897	793	1
52	770	951	193
53	691	740	404
54	236	12	633
55	2	196	995
56	668	228	725
57	60	69	144
58	678	431	489
59	640	109	300
60	726	400	918
61	720	537	288
62	284	82	526
63	510	369	527
64	902	605	416
65	834	203	887
66	402	725	417
67	903	734	772
68	381	291	544
69	462	874	106
70	606	976	347
71	9	508	548
72	7	863	364
73	613	384	150
74	445	794	58
75	969	554	563
76	600	829	6
77	504	977	536
78	342	335	397
79	688	421	655
80	670	231	2
81	143	162	17
82	540	645	725
83	13	725	51
84	745	256	111
85	697	385	763
