1	453	375	607
2	390	41	407
3	338	964	662
4	673	58	302
5	24	71	872
6	437	819	794
7	874	889	243
8	587	182	143
9	289	262	808
10	26	206	876
11	94	106	840
12	163	517	899
13	208	865	842
14	42	759	831
15	376	287	689
16	426	132	950
17	529	765	135
18	229	632	314
19	187	85	35
20	278	187	768
21	190	128	677
22	647	743	67
23	961	196	153
24	758	195	225
25	506	410	354
26	293	291	733
27	911	784	665
28	650	33	630
29	516	293	158
30	261	997	103
31	42	660	124
32	527	959	273
33	700	433	987
34	601	706	568
35	381	17	188
36	23	358	916
37	973	496	759
38	370	671	987
39	248	772	178
40	371	136	322
41	698	725	535
42	460	249	804
43	347	866	513
44	133	7	413
45	340	688	346
46	988	716	754
47	224	762	242
48	782	759	964
49	309	601	399
50	46	199	956
51	778	676	854
52	223	954	183
53	168	791	342
54	428	910	541
55	500	915	97
56	60	342	466
57	91	250	58
58	642	347	167
59	79	537	742
60	334	849	841
61	296	515	143
62	319	227	204
63	284	160	32
64	483	423	419
65	557	909	338
66	859	355	285
67	613	460	772
68	635	968	719
69	161	265	603
70	939	429	275
71	342	916	163
72	283	283	410
73	586	18	324
74	579	226	600
75	282	177	303
76	861	93	101
77	678	379	176
78	754	603	946
79	398	182	403
80	495	618	675
81	392	435	454
82	605	161	523
83	943	310	397
84	475	49	49
85	312	581	262
