1	251	524	26
2	661	891	422
3	948	780	915
4	415	857	674
5	686	151	93
6	973	218	30
7	114	46	156
8	938	704	303
9	635	281	80
10	764	704	78
11	220	588	571
12	552	727	538
13	218	11	788
14	990	471	43
15	571	163	542
16	53	17	406
17	396	202	665
18	416	740	98
19	98	859	800
20	200	520	820
21	65	775	677
22	570	708	138
23	510	356	252
24	556	15	548
25	207	382	436
26	564	946	664
27	831	540	812
28	883	3	962
29	628	992	286
30	758	350	986
31	161	942	334
32	204	590	927
33	265	541	371
34	166	260	120
35	3	180	443
36	772	964	175
37	648	684	483
38	335	229	990
39	864	662	919
40	985	831	951
41	719	811	223
42	693	688	922
43	645	11	330
44	786	526	90
45	702	1	137
46	792	246	734
47	604	408	181
48	537	606	262
49	541	340	517
50	232	305	70
51	10	490	221
52	38	952	236
53	685	911	733
54	102	774	35
55	673	163	908
56	611	158	304
57	740	810	793
58	89	804	173
59	306	131	657
60	952	515	596
61	836	480	473
62	800	666	909
63	968	460	734
64	103	630	90
65	45	539	251
66	730	273	278
67	382	29	868
68	860	587	851
69	24	904	717
70	955	974	342
71	414	913	357
72	302	909	200
73	901	748	308
74	489	998	275
75	244	397	257
76	954	713	965
77	253	254	588
78	13	366	302
79	767	328	960
80	534	257	128
81	277	913	973
82	677	763	133
83	564	985	416
84	5	980	535
85	94	489	381
