1	822	994	710
2	530	453	677
3	241	14	88
4	457	19	546
5	25	462	610
6	86	627	592
7	669	733	868
8	334	427	586
9	185	378	376
10	698	206	526
11	256	254	175
12	16	374	563
13	849	689	715
14	131	426	1000
15	515	335	458
16	264	134	845
17	6	501	470
18	197	788	348
19	524	192	359
20	617	243	125
21	601	235	255
22	428	338	1000
23	128	493	301
24	280	859	803
25	640	522	178
26	106	633	933
27	907	618	702
28	86	304	459
29	749	336	781
30	227	282	909
31	12	87	490
32	940	288	578
33	536	507	244
34	631	503	527
35	404	321	42
36	929	571	129
37	651	39	948
38	806	713	629
39	523	329	63
40	735	291	364
41	40	734	364
42	583	814	964
43	947	517	926
44	836	882	696
45	505	153	620
46	762	38	92
47	764	565	841
48	888	559	705
49	11	974	439
50	802	206	36
51	546	466	407
52	16	529	492
53	696	668	611
54	757	340	662
55	632	624	361
56	93	814	214
57	537	502	661
58	294	871	664
59	190	635	15
60	739	914	286
61	472	59	64
62	708	207	157
63	658	145	647
64	18	290	362
65	439	639	78
66	913	4	995
67	865	502	575
68	749	111	479
69	66	23	857
70	368	669	849
71	389	981	464
72	348	772	130
73	943	789	530
74	2	53	57
75	522	647	250
76	529	285	222
77	171	200	671
78	990	306	419
79	822	481	562
80	200	582	214
81	866	446	187
82	404	811	423
83	764	892	712
84	815	470	954
85	791	821	760
